Flag,ID,HexID,From Table
dg_rotate_66,5266,1492,8
dg_rotate_67,5267,1493,8
dg_rotate_68,5268,1494,8
dg_rotate_69,5269,1495,8
dg_rotate_70,5270,1496,8
dg_rotate_71,5271,1497,8
dg_rotate_72,5272,1498,8
dg_rotate_73,5273,1499,8
dg_rotate_74,5274,149A,8
dg_rotate_75,5275,149B,8
dg_rotate_76,5276,149C,8
dg_rotate_77,5277,149D,8
dg_rotate_78,5278,149E,8
dg_rotate_79,5279,149F,8
dg_rotate_80,5280,14A0,8
dg_rotate_81,5281,14A1,8
dg_rotate_82,5282,14A2,8
dg_rotate_83,5283,14A3,8
dg_rotate_84,5284,14A4,8
dg_rotate_85,5285,14A5,8
dg_rotate_86,5286,14A6,8
dg_rotate_87,5287,14A7,8
dg_rotate_88,5288,14A8,8
dg_rotate_89,5289,14A9,8
dg_rotate_90,5290,14AA,8
dg_rotate_91,5291,14AB,8
dg_rotate_92,5292,14AC,8
dg_rotate_93,5293,14AD,8
dg_rotate_94,5294,14AE,8
dg_rotate_95,5295,14AF,8
dg_rotate_96,5296,14B0,8
dg_rotate_97,5297,14B1,8
dg_rotate_98,5298,14B2,8
dg_rotate_99,5299,14B3,8
dg_area_rotate_00,5300,14B4,8
dg_area_rotate_01,5301,14B5,8
dg_area_rotate_02,5302,14B6,8
dg_area_rotate_03,5303,14B7,8
dg_area_rotate_04,5304,14B8,8
dg_area_rotate_05,5305,14B9,8
dg_area_rotate_06,5306,14BA,8
dg_area_rotate_07,5307,14BB,8
dg_area_rotate_08,5308,14BC,8
dg_area_rotate_09,5309,14BD,8
gdn_aogami_repeat_000,5310,14BE,8
gdn_aogami_repeat_001,5311,14BF,8
gdn_aogami_repeat_002,5312,14C0,8
gdn_aogami_repeat_003,5313,14C1,8
gdn_aogami_repeat_004,5314,14C2,8
gdn_aogami_repeat_005,5315,14C3,8
gdn_aogami_repeat_006,5316,14C4,8
gdn_aogami_repeat_007,5317,14C5,8
gdn_aogami_repeat_008,5318,14C6,8
gdn_aogami_repeat_009,5319,14C7,8
gdn_aogami_repeat_010,5320,14C8,8
gdn_aogami_repeat_011,5321,14C9,8
gdn_aogami_repeat_012,5322,14CA,8
gdn_aogami_repeat_013,5323,14CB,8
gdn_aogami_repeat_014,5324,14CC,8
gdn_aogami_repeat_015,5325,14CD,8
gdn_aogami_repeat_016,5326,14CE,8
gdn_aogami_repeat_017,5327,14CF,8
gdn_aogami_repeat_018,5328,14D0,8
gdn_aogami_repeat_019,5329,14D1,8
gdn_aogami_repeat_020,5330,14D2,8
gdn_aogami_repeat_021,5331,14D3,8
gdn_aogami_repeat_022,5332,14D4,8
gdn_aogami_repeat_023,5333,14D5,8
gdn_aogami_repeat_024,5334,14D6,8
gdn_aogami_repeat_025,5335,14D7,8
gdn_aogami_repeat_026,5336,14D8,8
gdn_aogami_repeat_027,5337,14D9,8
gdn_aogami_repeat_028,5338,14DA,8
gdn_aogami_repeat_029,5339,14DB,8
gdn_aogami_repeat_030,5340,14DC,8
gdn_aogami_repeat_031,5341,14DD,8
gdn_aogami_repeat_032,5342,14DE,8
gdn_aogami_repeat_033,5343,14DF,8
gdn_aogami_repeat_034,5344,14E0,8
gdn_aogami_repeat_035,5345,14E1,8
gdn_aogami_repeat_036,5346,14E2,8
gdn_aogami_repeat_037,5347,14E3,8
gdn_aogami_repeat_038,5348,14E4,8
gdn_aogami_repeat_039,5349,14E5,8
gdn_aogami_repeat_040,5350,14E6,8
gdn_aogami_repeat_041,5351,14E7,8
gdn_aogami_repeat_042,5352,14E8,8
gdn_aogami_repeat_043,5353,14E9,8
gdn_aogami_repeat_044,5354,14EA,8
gdn_aogami_repeat_045,5355,14EB,8
gdn_aogami_repeat_046,5356,14EC,8
gdn_aogami_repeat_047,5357,14ED,8
gdn_aogami_repeat_048,5358,14EE,8
gdn_aogami_repeat_049,5359,14EF,8
gdn_aogami_repeat_050,5360,14F0,8
gdn_aogami_repeat_051,5361,14F1,8
gdn_aogami_repeat_052,5362,14F2,8
gdn_aogami_repeat_053,5363,14F3,8
gdn_aogami_repeat_054,5364,14F4,8
gdn_aogami_repeat_055,5365,14F5,8
gdn_aogami_repeat_056,5366,14F6,8
gdn_aogami_repeat_057,5367,14F7,8
gdn_aogami_repeat_058,5368,14F8,8
gdn_aogami_repeat_059,5369,14F9,8
gdn_aogami_repeat_060,5370,14FA,8
gdn_aogami_repeat_061,5371,14FB,8
gdn_aogami_repeat_062,5372,14FC,8
gdn_aogami_repeat_063,5373,14FD,8
gdn_aogami_repeat_064,5374,14FE,8
gdn_aogami_repeat_065,5375,14FF,8
gdn_aogami_repeat_066,5376,1500,8
gdn_aogami_repeat_067,5377,1501,8
gdn_aogami_repeat_068,5378,1502,8
gdn_aogami_repeat_069,5379,1503,8
gdn_aogami_repeat_070,5380,1504,8
gdn_aogami_repeat_071,5381,1505,8
gdn_aogami_repeat_072,5382,1506,8
gdn_aogami_repeat_073,5383,1507,8
gdn_aogami_repeat_074,5384,1508,8
gdn_aogami_repeat_075,5385,1509,8
gdn_aogami_repeat_076,5386,150A,8
gdn_aogami_repeat_077,5387,150B,8
gdn_aogami_repeat_078,5388,150C,8
gdn_aogami_repeat_079,5389,150D,8
gdn_tsukuyomi_repeat_000,5390,150E,8
gdn_tsukuyomi_repeat_001,5391,150F,8
gdn_tsukuyomi_repeat_002,5392,1510,8
gdn_tsukuyomi_repeat_003,5393,1511,8
gdn_tsukuyomi_repeat_004,5394,1512,8
gdn_tsukuyomi_repeat_005,5395,1513,8
gdn_tsukuyomi_repeat_006,5396,1514,8
gdn_tsukuyomi_repeat_007,5397,1515,8
gdn_tsukuyomi_repeat_008,5398,1516,8
gdn_tsukuyomi_repeat_009,5399,1517,8
gdn_tsukuyomi_repeat_010,5400,1518,8
gdn_tsukuyomi_repeat_011,5401,1519,8
gdn_tsukuyomi_repeat_012,5402,151A,8
gdn_tsukuyomi_repeat_013,5403,151B,8
gdn_tsukuyomi_repeat_014,5404,151C,8
gdn_tsukuyomi_repeat_015,5405,151D,8
gdn_tsukuyomi_repeat_016,5406,151E,8
gdn_tsukuyomi_repeat_017,5407,151F,8
gdn_tsukuyomi_repeat_018,5408,1520,8
gdn_tsukuyomi_repeat_019,5409,1521,8
gdn_aogami_single_000,5410,1522,8
gdn_aogami_single_001,5411,1523,8
gdn_aogami_single_002,5412,1524,8
gdn_aogami_single_003,5413,1525,8
gdn_aogami_single_004,5414,1526,8
gdn_aogami_single_005,5415,1527,8
gdn_aogami_single_006,5416,1528,8
gdn_aogami_single_007,5417,1529,8
gdn_aogami_single_008,5418,152A,8
gdn_aogami_single_009,5419,152B,8
gdn_aogami_single_010,5420,152C,8
gdn_aogami_single_011,5421,152D,8
gdn_aogami_single_012,5422,152E,8
gdn_aogami_single_013,5423,152F,8
gdn_aogami_single_014,5424,1530,8
gdn_aogami_single_015,5425,1531,8
gdn_aogami_single_016,5426,1532,8
gdn_aogami_single_017,5427,1533,8
gdn_aogami_single_018,5428,1534,8
gdn_aogami_single_019,5429,1535,8
gdn_aogami_single_020,5430,1536,8
gdn_aogami_single_021,5431,1537,8
gdn_aogami_single_022,5432,1538,8
gdn_aogami_single_023,5433,1539,8
gdn_aogami_single_024,5434,153A,8
gdn_aogami_single_025,5435,153B,8
gdn_aogami_single_026,5436,153C,8
gdn_aogami_single_027,5437,153D,8
gdn_aogami_single_028,5438,153E,8
gdn_aogami_single_029,5439,153F,8
gdn_aogami_single_030,5440,1540,8
gdn_aogami_single_031,5441,1541,8
gdn_aogami_single_032,5442,1542,8
gdn_aogami_single_033,5443,1543,8
gdn_aogami_single_034,5444,1544,8
gdn_aogami_single_035,5445,1545,8
gdn_aogami_single_036,5446,1546,8
gdn_aogami_single_037,5447,1547,8
gdn_aogami_single_038,5448,1548,8
gdn_aogami_single_039,5449,1549,8
gdn_aogami_single_040,5450,154A,8
gdn_aogami_single_041,5451,154B,8
gdn_aogami_single_042,5452,154C,8
gdn_aogami_single_043,5453,154D,8
gdn_aogami_single_044,5454,154E,8
gdn_aogami_single_045,5455,154F,8
gdn_aogami_single_046,5456,1550,8
gdn_aogami_single_047,5457,1551,8
gdn_aogami_single_048,5458,1552,8
gdn_aogami_single_049,5459,1553,8
gdn_aogami_single_050,5460,1554,8
gdn_aogami_single_051,5461,1555,8
gdn_aogami_single_052,5462,1556,8
gdn_aogami_single_053,5463,1557,8
gdn_aogami_single_054,5464,1558,8
gdn_aogami_single_055,5465,1559,8
gdn_aogami_single_056,5466,155A,8
gdn_aogami_single_057,5467,155B,8
gdn_aogami_single_058,5468,155C,8
gdn_aogami_single_059,5469,155D,8
gdn_aogami_single_060,5470,155E,8
gdn_aogami_single_061,5471,155F,8
gdn_aogami_single_062,5472,1560,8
gdn_aogami_single_063,5473,1561,8
gdn_aogami_single_064,5474,1562,8
gdn_aogami_single_065,5475,1563,8
gdn_aogami_single_066,5476,1564,8
gdn_aogami_single_067,5477,1565,8
gdn_aogami_single_068,5478,1566,8
gdn_aogami_single_069,5479,1567,8
gdn_aogami_single_070,5480,1568,8
gdn_aogami_single_071,5481,1569,8
gdn_aogami_single_072,5482,156A,8
gdn_aogami_single_073,5483,156B,8
gdn_aogami_single_074,5484,156C,8
gdn_aogami_single_075,5485,156D,8
gdn_aogami_single_076,5486,156E,8
gdn_aogami_single_077,5487,156F,8
gdn_aogami_single_078,5488,1570,8
gdn_aogami_single_079,5489,1571,8
gdn_tsukuyomi_single_000,5490,1572,8
gdn_tsukuyomi_single_001,5491,1573,8
gdn_tsukuyomi_single_002,5492,1574,8
gdn_tsukuyomi_single_003,5493,1575,8
gdn_tsukuyomi_single_004,5494,1576,8
gdn_tsukuyomi_single_005,5495,1577,8
gdn_tsukuyomi_single_006,5496,1578,8
gdn_tsukuyomi_single_007,5497,1579,8
gdn_tsukuyomi_single_008,5498,157A,8
gdn_tsukuyomi_single_009,5499,157B,8
gdn_tsukuyomi_single_010,5500,157C,8
gdn_tsukuyomi_single_011,5501,157D,8
gdn_tsukuyomi_single_012,5502,157E,8
gdn_tsukuyomi_single_013,5503,157F,8
gdn_tsukuyomi_single_014,5504,1580,8
gdn_tsukuyomi_single_015,5505,1581,8
gdn_tsukuyomi_single_016,5506,1582,8
gdn_tsukuyomi_single_017,5507,1583,8
gdn_tsukuyomi_single_018,5508,1584,8
gdn_tsukuyomi_single_019,5509,1585,8
gdn_aogami_power_read_000,5510,1586,8
gdn_aogami_power_read_001,5511,1587,8
gdn_aogami_power_read_002,5512,1588,8
gdn_aogami_power_read_003,5513,1589,8
gdn_aogami_power_read_004,5514,158A,8
gdn_aogami_power_read_005,5515,158B,8
gdn_aogami_power_read_006,5516,158C,8
gdn_aogami_power_read_007,5517,158D,8
gdn_aogami_power_read_008,5518,158E,8
gdn_aogami_power_read_009,5519,158F,8
gdn_aogami_power_read_010,5520,1590,8
gdn_aogami_power_read_011,5521,1591,8
gdn_aogami_power_read_012,5522,1592,8
gdn_aogami_power_read_013,5523,1593,8
gdn_aogami_power_read_014,5524,1594,8
gdn_aogami_power_read_015,5525,1595,8
gdn_aogami_power_read_016,5526,1596,8
gdn_aogami_power_read_017,5527,1597,8
gdn_aogami_power_read_018,5528,1598,8
gdn_aogami_power_read_019,5529,1599,8
gdn_aogami_power_read_020,5530,159A,8
gdn_aogami_power_read_021,5531,159B,8
gdn_aogami_power_read_022,5532,159C,8
gdn_aogami_power_read_023,5533,159D,8
gdn_aogami_power_read_024,5534,159E,8
gdn_aogami_power_read_025,5535,159F,8
gdn_aogami_power_read_026,5536,15A0,8
gdn_aogami_power_read_027,5537,15A1,8
gdn_aogami_power_read_028,5538,15A2,8
gdn_aogami_power_read_029,5539,15A3,8
gdn_aogami_power_read_030,5540,15A4,8
gdn_aogami_power_read_031,5541,15A5,8
gdn_aogami_power_read_032,5542,15A6,8
gdn_aogami_power_read_033,5543,15A7,8
gdn_aogami_power_read_034,5544,15A8,8
gdn_aogami_power_read_035,5545,15A9,8
gdn_aogami_power_read_036,5546,15AA,8
gdn_aogami_power_read_037,5547,15AB,8
gdn_aogami_power_read_038,5548,15AC,8
gdn_aogami_power_read_039,5549,15AD,8
gdn_tsukuyomi_power_read_000,5550,15AE,8
gdn_tsukuyomi_power_read_001,5551,15AF,8
gdn_tsukuyomi_power_read_002,5552,15B0,8
gdn_tsukuyomi_power_read_003,5553,15B1,8
gdn_tsukuyomi_power_read_004,5554,15B2,8
gdn_tsukuyomi_power_read_005,5555,15B3,8
gdn_tsukuyomi_power_read_006,5556,15B4,8
gdn_tsukuyomi_power_read_007,5557,15B5,8
gdn_tsukuyomi_power_read_008,5558,15B6,8
gdn_tsukuyomi_power_read_009,5559,15B7,8
gdn_aogami_power_info_000,5560,15B8,8
gdn_aogami_power_info_001,5561,15B9,8
gdn_aogami_power_info_002,5562,15BA,8
gdn_aogami_power_info_003,5563,15BB,8
gdn_aogami_power_info_004,5564,15BC,8
gdn_aogami_power_info_005,5565,15BD,8
gdn_aogami_power_info_006,5566,15BE,8
gdn_aogami_power_info_007,5567,15BF,8
gdn_aogami_power_info_008,5568,15C0,8
gdn_aogami_power_info_009,5569,15C1,8
gdn_aogami_power_info_010,5570,15C2,8
gdn_aogami_power_info_011,5571,15C3,8
gdn_aogami_power_info_012,5572,15C4,8
gdn_aogami_power_info_013,5573,15C5,8
gdn_aogami_power_info_014,5574,15C6,8
gdn_aogami_power_info_015,5575,15C7,8
gdn_aogami_power_info_016,5576,15C8,8
gdn_aogami_power_info_017,5577,15C9,8
gdn_aogami_power_info_018,5578,15CA,8
gdn_aogami_power_info_019,5579,15CB,8
gdn_aogami_power_info_020,5580,15CC,8
gdn_aogami_power_info_021,5581,15CD,8
gdn_aogami_power_info_022,5582,15CE,8
gdn_aogami_power_info_023,5583,15CF,8
gdn_aogami_power_info_024,5584,15D0,8
gdn_aogami_power_info_025,5585,15D1,8
gdn_aogami_power_info_026,5586,15D2,8
gdn_aogami_power_info_027,5587,15D3,8
gdn_aogami_power_info_028,5588,15D4,8
gdn_aogami_power_info_029,5589,15D5,8
gdn_aogami_power_info_030,5590,15D6,8
gdn_aogami_power_info_031,5591,15D7,8
gdn_aogami_power_info_032,5592,15D8,8
gdn_aogami_power_info_033,5593,15D9,8
gdn_aogami_power_info_034,5594,15DA,8
gdn_aogami_power_info_035,5595,15DB,8
gdn_aogami_power_info_036,5596,15DC,8
gdn_aogami_power_info_037,5597,15DD,8
gdn_aogami_power_info_038,5598,15DE,8
gdn_aogami_power_info_039,5599,15DF,8
gdn_tsukuyomi_power_info_000,5600,15E0,8
gdn_tsukuyomi_power_info_001,5601,15E1,8
gdn_tsukuyomi_power_info_002,5602,15E2,8
gdn_tsukuyomi_power_info_003,5603,15E3,8
gdn_tsukuyomi_power_info_004,5604,15E4,8
gdn_tsukuyomi_power_info_005,5605,15E5,8
gdn_tsukuyomi_power_info_006,5606,15E6,8
gdn_tsukuyomi_power_info_007,5607,15E7,8
gdn_tsukuyomi_power_info_008,5608,15E8,8
gdn_tsukuyomi_power_info_009,5609,15E9,8
Lucifer_PreBattleFlag,5610,15EA,8
genflag0491,5611,15EB,8
genflag0492,5612,15EC,8
genflag0493,5613,15ED,8
genflag0494,5614,15EE,8
genflag0495,5615,15EF,8
genflag0496,5616,15F0,8
genflag0497,5617,15F1,8
genflag0498,5618,15F2,8
genflag0499,5619,15F3,8
genflag0500,5620,15F4,8
genflag0501,5621,15F5,8
genflag0502,5622,15F6,8
genflag0503,5623,15F7,8
genflag0504,5624,15F8,8
genflag0505,5625,15F9,8
genflag0506,5626,15FA,8
genflag0507,5627,15FB,8
genflag0508,5628,15FC,8
genflag0509,5629,15FD,8
genflag0510,5630,15FE,8
genflag0511,5631,15FF,8
genflag0512,5632,1600,8
genflag0513,5633,1601,8
genflag0514,5634,1602,8
genflag0515,5635,1603,8
genflag0516,5636,1604,8
genflag0517,5637,1605,8
genflag0518,5638,1606,8
genflag0519,5639,1607,8
genflag0520,5640,1608,8
genflag0521,5641,1609,8
genflag0522,5642,160A,8
genflag0523,5643,160B,8
genflag0524,5644,160C,8
genflag0525,5645,160D,8
genflag0526,5646,160E,8
genflag0527,5647,160F,8
genflag0528,5648,1610,8
genflag0529,5649,1611,8
genflag0530,5650,1612,8
genflag0531,5651,1613,8
genflag0532,5652,1614,8
genflag0533,5653,1615,8
genflag0534,5654,1616,8
genflag0535,5655,1617,8
genflag0536,5656,1618,8
genflag0537,5657,1619,8
genflag0538,5658,161A,8
genflag0539,5659,161B,8
genflag0540,5660,161C,8
genflag0541,5661,161D,8
genflag0542,5662,161E,8
genflag0543,5663,161F,8
genflag0544,5664,1620,8
genflag0545,5665,1621,8
genflag0546,5666,1622,8
genflag0547,5667,1623,8
genflag0548,5668,1624,8
genflag0549,5669,1625,8
genflag0550,5670,1626,8
genflag0551,5671,1627,8
genflag0552,5672,1628,8
genflag0553,5673,1629,8
genflag0554,5674,162A,8
genflag0555,5675,162B,8
genflag0556,5676,162C,8
genflag0557,5677,162D,8
genflag0558,5678,162E,8
genflag0559,5679,162F,8
genflag0560,5680,1630,8
genflag0561,5681,1631,8
genflag0562,5682,1632,8
genflag0563,5683,1633,8
genflag0564,5684,1634,8
genflag0565,5685,1635,8
genflag0566,5686,1636,8
genflag0567,5687,1637,8
genflag0568,5688,1638,8
genflag0569,5689,1639,8
genflag0570,5690,163A,8
genflag0571,5691,163B,8
genflag0572,5692,163C,8
genflag0573,5693,163D,8
genflag0574,5694,163E,8
genflag0575,5695,163F,8
genflag0576,5696,1640,8
genflag0577,5697,1641,8
genflag0578,5698,1642,8
genflag0579,5699,1643,8
genflag0580,5700,1644,8
genflag0581,5701,1645,8
genflag0582,5702,1646,8
genflag0583,5703,1647,8
genflag0584,5704,1648,8
genflag0585,5705,1649,8
genflag0586,5706,164A,8
genflag0587,5707,164B,8
genflag0588,5708,164C,8
genflag0589,5709,164D,8
genflag0590,5710,164E,8
genflag0591,5711,164F,8
genflag0592,5712,1650,8
genflag0593,5713,1651,8
genflag0594,5714,1652,8
genflag0595,5715,1653,8
genflag0596,5716,1654,8
genflag0597,5717,1655,8
genflag0598,5718,1656,8
genflag0599,5719,1657,8
genflag0600,5720,1658,8
genflag0601,5721,1659,8
genflag0602,5722,165A,8
genflag0603,5723,165B,8
genflag0604,5724,165C,8
genflag0605,5725,165D,8
genflag0606,5726,165E,8
genflag0607,5727,165F,8
genflag0608,5728,1660,8
genflag0609,5729,1661,8
genflag0610,5730,1662,8
genflag0611,5731,1663,8
genflag0612,5732,1664,8
genflag0613,5733,1665,8
genflag0614,5734,1666,8
genflag0615,5735,1667,8
genflag0616,5736,1668,8
genflag0617,5737,1669,8
genflag0618,5738,166A,8
genflag0619,5739,166B,8
genflag0620,5740,166C,8
genflag0621,5741,166D,8
genflag0622,5742,166E,8
genflag0623,5743,166F,8
genflag0624,5744,1670,8
genflag0625,5745,1671,8
genflag0626,5746,1672,8
genflag0627,5747,1673,8
genflag0628,5748,1674,8
genflag0629,5749,1675,8
genflag0630,5750,1676,8
genflag0631,5751,1677,8
genflag0632,5752,1678,8
genflag0633,5753,1679,8
genflag0634,5754,167A,8
genflag0635,5755,167B,8
genflag0636,5756,167C,8
genflag0637,5757,167D,8
genflag0638,5758,167E,8
genflag0639,5759,167F,8
genflag0640,5760,1680,8
genflag0641,5761,1681,8
genflag0642,5762,1682,8
genflag0643,5763,1683,8
genflag0644,5764,1684,8
genflag0645,5765,1685,8
genflag0646,5766,1686,8
genflag0647,5767,1687,8
genflag0648,5768,1688,8
genflag0649,5769,1689,8
genflag0650,5770,168A,8
genflag0651,5771,168B,8
genflag0652,5772,168C,8
genflag0653,5773,168D,8
genflag0654,5774,168E,8
genflag0655,5775,168F,8
genflag0656,5776,1690,8
genflag0657,5777,1691,8
genflag0658,5778,1692,8
genflag0659,5779,1693,8
genflag0660,5780,1694,8
genflag0661,5781,1695,8
genflag0662,5782,1696,8
genflag0663,5783,1697,8
genflag0664,5784,1698,8
genflag0665,5785,1699,8
genflag0666,5786,169A,8
genflag0667,5787,169B,8
genflag0668,5788,169C,8
genflag0669,5789,169D,8
genflag0670,5790,169E,8
genflag0671,5791,169F,8
genflag0672,5792,16A0,8
genflag0673,5793,16A1,8
genflag0674,5794,16A2,8
genflag0675,5795,16A3,8
genflag0676,5796,16A4,8
genflag0677,5797,16A5,8
genflag0678,5798,16A6,8
genflag0679,5799,16A7,8
genflag0680,5800,16A8,8
genflag0681,5801,16A9,8
genflag0682,5802,16AA,8
genflag0683,5803,16AB,8
genflag0684,5804,16AC,8
genflag0685,5805,16AD,8
genflag0686,5806,16AE,8
genflag0687,5807,16AF,8
genflag0688,5808,16B0,8
genflag0689,5809,16B1,8
genflag0690,5810,16B2,8
genflag0691,5811,16B3,8
genflag0692,5812,16B4,8
genflag0693,5813,16B5,8
genflag0694,5814,16B6,8
genflag0695,5815,16B7,8
genflag0696,5816,16B8,8
genflag0697,5817,16B9,8
genflag0698,5818,16BA,8
genflag0699,5819,16BB,8
genflag0700,5820,16BC,8
genflag0701,5821,16BD,8
genflag0702,5822,16BE,8
genflag0703,5823,16BF,8
genflag0704,5824,16C0,8
genflag0705,5825,16C1,8
genflag0706,5826,16C2,8
genflag0707,5827,16C3,8
genflag0708,5828,16C4,8
genflag0709,5829,16C5,8
genflag0710,5830,16C6,8
genflag0711,5831,16C7,8
genflag0712,5832,16C8,8
genflag0713,5833,16C9,8
genflag0714,5834,16CA,8
genflag0715,5835,16CB,8
genflag0716,5836,16CC,8
genflag0717,5837,16CD,8
genflag0718,5838,16CE,8
genflag0719,5839,16CF,8
genflag0720,5840,16D0,8
genflag0721,5841,16D1,8
genflag0722,5842,16D2,8
genflag0723,5843,16D3,8
genflag0724,5844,16D4,8
genflag0725,5845,16D5,8
genflag0726,5846,16D6,8
genflag0727,5847,16D7,8
genflag0728,5848,16D8,8
genflag0729,5849,16D9,8
genflag0730,5850,16DA,8
genflag0731,5851,16DB,8
genflag0732,5852,16DC,8
genflag0733,5853,16DD,8
genflag0734,5854,16DE,8
genflag0735,5855,16DF,8
genflag0736,5856,16E0,8
genflag0737,5857,16E1,8
genflag0738,5858,16E2,8
genflag0739,5859,16E3,8
genflag0740,5860,16E4,8
genflag0741,5861,16E5,8
genflag0742,5862,16E6,8
genflag0743,5863,16E7,8
genflag0744,5864,16E8,8
genflag0745,5865,16E9,8
genflag0746,5866,16EA,8
genflag0747,5867,16EB,8
genflag0748,5868,16EC,8
genflag0749,5869,16ED,8
genflag0750,5870,16EE,8
genflag0751,5871,16EF,8
genflag0752,5872,16F0,8
genflag0753,5873,16F1,8
genflag0754,5874,16F2,8
genflag0755,5875,16F3,8
genflag0756,5876,16F4,8
genflag0757,5877,16F5,8
genflag0758,5878,16F6,8
genflag0759,5879,16F7,8
genflag0760,5880,16F8,8
genflag0761,5881,16F9,8
genflag0762,5882,16FA,8
genflag0763,5883,16FB,8
genflag0764,5884,16FC,8
genflag0765,5885,16FD,8
genflag0766,5886,16FE,8
genflag0767,5887,16FF,8
genflag0768,5888,1700,8
genflag0769,5889,1701,8
genflag0770,5890,1702,8
genflag0771,5891,1703,8
genflag0772,5892,1704,8
genflag0773,5893,1705,8
genflag0774,5894,1706,8
genflag0775,5895,1707,8
genflag0776,5896,1708,8
genflag0777,5897,1709,8
genflag0778,5898,170A,8
genflag0779,5899,170B,8
genflag0780,5900,170C,8
genflag0781,5901,170D,8
genflag0782,5902,170E,8
genflag0783,5903,170F,8
genflag0784,5904,1710,8
genflag0785,5905,1711,8
genflag0786,5906,1712,8
genflag0787,5907,1713,8
genflag0788,5908,1714,8
genflag0789,5909,1715,8
genflag0790,5910,1716,8
genflag0791,5911,1717,8
genflag0792,5912,1718,8
genflag0793,5913,1719,8
genflag0794,5914,171A,8
genflag0795,5915,171B,8
genflag0796,5916,171C,8
genflag0797,5917,171D,8
genflag0798,5918,171E,8
genflag0799,5919,171F,8
genflag0800,5920,1720,8
genflag0801,5921,1721,8
genflag0802,5922,1722,8
genflag0803,5923,1723,8
genflag0804,5924,1724,8
genflag0805,5925,1725,8
genflag0806,5926,1726,8
genflag0807,5927,1727,8
genflag0808,5928,1728,8
genflag0809,5929,1729,8
genflag0810,5930,172A,8
genflag0811,5931,172B,8
genflag0812,5932,172C,8
genflag0813,5933,172D,8
genflag0814,5934,172E,8
genflag0815,5935,172F,8
genflag0816,5936,1730,8
genflag0817,5937,1731,8
genflag0818,5938,1732,8
genflag0819,5939,1733,8
genflag0820,5940,1734,8
genflag0821,5941,1735,8
genflag0822,5942,1736,8
genflag0823,5943,1737,8
genflag0824,5944,1738,8
genflag0825,5945,1739,8
genflag0826,5946,173A,8
genflag0827,5947,173B,8
genflag0828,5948,173C,8
genflag0829,5949,173D,8
genflag0830,5950,173E,8
genflag0831,5951,173F,8
genflag0832,5952,1740,8
genflag0833,5953,1741,8
genflag0834,5954,1742,8
genflag0835,5955,1743,8
genflag0836,5956,1744,8
genflag0837,5957,1745,8
genflag0838,5958,1746,8
genflag0839,5959,1747,8
genflag0840,5960,1748,8
genflag0841,5961,1749,8
genflag0842,5962,174A,8
genflag0843,5963,174B,8
genflag0844,5964,174C,8
genflag0845,5965,174D,8
genflag0846,5966,174E,8
genflag0847,5967,174F,8
genflag0848,5968,1750,8
genflag0849,5969,1751,8
genflag0850,5970,1752,8
genflag0851,5971,1753,8
genflag0852,5972,1754,8
genflag0853,5973,1755,8
genflag0854,5974,1756,8
genflag0855,5975,1757,8
genflag0856,5976,1758,8
genflag0857,5977,1759,8
genflag0858,5978,175A,8
genflag0859,5979,175B,8
genflag0860,5980,175C,8
genflag0861,5981,175D,8
genflag0862,5982,175E,8
genflag0863,5983,175F,8
genflag0864,5984,1760,8
genflag0865,5985,1761,8
genflag0866,5986,1762,8
genflag0867,5987,1763,8
genflag0868,5988,1764,8
genflag0869,5989,1765,8
genflag0870,5990,1766,8
genflag0871,5991,1767,8
genflag0872,5992,1768,8
genflag0873,5993,1769,8
genflag0874,5994,176A,8
genflag0875,5995,176B,8
genflag0876,5996,176C,8
genflag0877,5997,176D,8
genflag0878,5998,176E,8
genflag0879,5999,176F,8
genflag0880,6000,1770,8
genflag0881,6001,1771,8
genflag0882,6002,1772,8
genflag0883,6003,1773,8
genflag0884,6004,1774,8
genflag0885,6005,1775,8
genflag0886,6006,1776,8
genflag0887,6007,1777,8
genflag0888,6008,1778,8
genflag0889,6009,1779,8
genflag0890,6010,177A,8
genflag0891,6011,177B,8
genflag0892,6012,177C,8
genflag0893,6013,177D,8
genflag0894,6014,177E,8
genflag0895,6015,177F,8
genflag0896,6016,1780,8
genflag0897,6017,1781,8
genflag0898,6018,1782,8
genflag0899,6019,1783,8
genflag0900,6020,1784,8
genflag0901,6021,1785,8
genflag0902,6022,1786,8
genflag0903,6023,1787,8
genflag0904,6024,1788,8
genflag0905,6025,1789,8
genflag0906,6026,178A,8
genflag0907,6027,178B,8
genflag0908,6028,178C,8
genflag0909,6029,178D,8
genflag0910,6030,178E,8
genflag0911,6031,178F,8
genflag0912,6032,1790,8
genflag0913,6033,1791,8
genflag0914,6034,1792,8
genflag0915,6035,1793,8
genflag0916,6036,1794,8
genflag0917,6037,1795,8
genflag0918,6038,1796,8
genflag0919,6039,1797,8
genflag0920,6040,1798,8
genflag0921,6041,1799,8
genflag0922,6042,179A,8
genflag0923,6043,179B,8
genflag0924,6044,179C,8
genflag0925,6045,179D,8
genflag0926,6046,179E,8
genflag0927,6047,179F,8
genflag0928,6048,17A0,8
genflag0929,6049,17A1,8
genflag0930,6050,17A2,8
genflag0931,6051,17A3,8
genflag0932,6052,17A4,8
genflag0933,6053,17A5,8
genflag0934,6054,17A6,8
genflag0935,6055,17A7,8
genflag0936,6056,17A8,8
